name,genre,platform,year_of_release,na_sales,eu_sales,global_sales,user_score
espn_college_hoops_2k5,sports,x,2004,0.29,0.08,0.38,8.3
fatal_frame_ii:crimson_butterfly_directors_cut,action,x,2004,0.04,0.01,0.05,8.3
silent_hill_4:the_room,action,x,2004,0.14,0.04,0.18,8.3
spider_man_2,action,x,2004,0.82,0.26,1.12,8.3
toca_race_driver_2,racing,x,2004,0.03,0.01,0.04,8.3
harry_potter_and_the_prisoner_of_azkaban,action,gba,2004,0.37,0.14,0.52,8.2
need_for_speed_underground_2,racing,gba,2004,0.31,0.12,0.43,8.2
wwe_survivor_series,fighting,gba,2004,0.09,0.04,0.13,8.2
james_bond_007:everything_or_nothing,shooter,gc,2004,0.32,0.08,0.42,8.2
tom_clancys_rainbow_six_3,shooter,gc,2004,0.04,0.01,0.06,8.2
d_day,strategy,pc,2004,0,0.01,0.01,8.2
neverwinter_nights_diamond,role_playing,pc,2004,0,0.02,0.02,8.2
armored_core:nine_breaker,simulation,ps2,2004,0.03,0.03,0.07,8.2
espn_nfl_2k5,sports,ps2,2004,2.15,0.12,2.62,8.2
shaman_king:power_of_spirit,adventure,ps2,2004,0.06,0.05,0.13,8.2
shin_megami_tensei:digital_devil_saga,role_playing,ps2,2004,0.06,0.05,0.13,8.2
the_lord_of_the_rings:the_third_age,role_playing,ps2,2004,0.49,0.02,0.58,8.2
the_urbz:sims_in_the_city,simulation,ps2,2004,0.52,0.95,1.76,8.2
the_x_files:resist_or_serve,adventure,ps2,2004,0.06,0.05,0.12,8.2
tiger_woods_pga_tour_2005,sports,ps2,2004,1.03,0.32,1.44,8.2
tom_clancys_rainbow_six_3,shooter,ps2,2004,0.4,0.31,0.81,8.2
ty_the_tasmanian_tiger_2:bush_rescue,platform,ps2,2004,0.26,0.2,0.53,8.2
ridge_racer,racing,psp,2004,0.36,0.44,1.4,8.2
breakdown,adventure,x,2004,0.09,0.03,0.12,8.2
flatout,racing,x,2004,0.12,0.04,0.17,8.2
godzilla:save_the_earth,fighting,x,2004,0.1,0.03,0.14,8.2
halo_2,shooter,x,2004,6.82,1.53,8.49,8.2
feel_the_magic_xy/xx,puzzle,ds,2004,0.17,0,0.29,8.1
hamtaro:ham_ham_games,sports,gba,2004,0.16,0.06,0.22,8.1
custom_robo,role_playing,gc,2004,0.29,0.07,0.37,8.1
digimon_rumble_arena_2,fighting,gc,2004,0.03,0.01,0.04,8.1
painkiller,shooter,pc,2004,0,0.02,0.02,8.1
zoo_tycoon_2,strategy,pc,2004,0,0.05,0.06,8.1
conflict:vietnam,shooter,ps2,2004,0.26,0.2,0.53,8.1
espn_college_hoops_2k5,sports,ps2,2004,0.41,0.32,0.84,8.1
espn_nhl_2k5,sports,ps2,2004,0.43,0.33,0.88,8.1
hot_wheels:stunt_track_challenge,racing,ps2,2004,0.29,0.23,0.59,8.1
inuyasha:the_secret_of_the_cursed_mask,role_playing,ps2,2004,0.21,0.17,0.43,8.1
kessen_iii,strategy,ps2,2004,0.04,0.03,0.07,8.1
mtx_mototrax,racing,ps2,2004,0.13,0.1,0.26,8.1
nba_live_2005,sports,ps2,2004,2.03,0.21,2.59,8.1
taiko_drum_master,misc,ps2,2004,0.1,0.08,0.2,8.1
colin_mcrae_rally_04,racing,x,2004,0.08,0.02,0.1,8.1
dead_mans_hand,shooter,x,2004,0.09,0.02,0.11,8.1
nba_ballers,sports,x,2004,0.37,0.11,0.51,8.1
uefa_euro_2004:portugal,sports,x,2004,0.04,0.01,0.05,8.1
dora_the_explorer:super_spies,platform,gba,2004,0.44,0.16,0.61,8
lemony_snickets_a_series_of_unfortunate_events,platform,gba,2004,0.3,0.11,0.42,8
mario_vs._donkey_kong,puzzle,gba,2004,0.68,0.25,1.17,8
sabre_wulf,platform,gba,2004,0.02,0.01,0.03,8
street_jam_basketball,sports,gba,2004,0.02,0.01,0.03,8
nfl_street,sports,gc,2004,0.27,0.07,0.35,8
tom_clancys_splinter_cell:pandora_tomorrow,action,gc,2004,0.06,0.02,0.08,8
far_cry,shooter,pc,2004,0,0.04,0.05,8
alias,action,ps2,2004,0.05,0.04,0.11,8
crash_n_burn,racing,ps2,2004,0.11,0.08,0.21,8
crash:twinsanity,platform,ps2,2004,0.32,0.25,0.64,8
final_fantasy_xi:chains_of_promathia,role_playing,ps2,2004,0.12,0.09,0.25,8
galactic_wrestling:featuring_ultimate_muscle,fighting,ps2,2004,0.03,0.02,0.22,8
king_arthur,action,ps2,2004,0.07,0.05,0.13,8
second_sight,adventure,ps2,2004,0.07,0.05,0.14,8
spyro:a_heros_tail,platform,ps2,2004,0.32,0.25,0.64,8
stella_deus:the_gate_of_eternity,strategy,ps2,2004,0.04,0.03,0.08,8
tak_2:the_staff_of_dreams,platform,ps2,2004,0.3,0.24,0.62,8
tenchu:fatal_shadows,action,ps2,2004,0.09,0.07,0.19,8
terminator_3:the_redemption,shooter,ps2,2004,0.08,0.06,0.17,8
worms_forts:under_siege,strategy,ps2,2004,0.05,0.04,0.11,8
men_of_valor,shooter,x,2004,0.19,0.05,0.25,8
ncaa_football_2005,sports,x,2004,0.63,0.02,0.68,8
second_sight,adventure,x,2004,0.05,0.02,0.07,8
steel_battalion:line_of_contact,simulation,x,2004,0.02,0.01,0.02,8
trivial_pursuit_unhinged,misc,x,2004,0.07,0.02,0.09,8
worms_forts:under_siege,strategy,x,2004,0.05,0.01,0.07,8
kingdom_hearts:chain_of_memories,role_playing,gba,2004,1.26,0.18,1.85,7.9
mario_party_6,misc,gc,2004,0.9,0.11,1.65,7.9
madden_nfl_2005,sports,ps2,2004,4.18,0.26,4.53,7.9
naruto:ultimate_ninja_2,fighting,ps2,2004,0.47,0.02,0.57,7.9
phantom_brave,role_playing,ps2,2004,0.07,0.05,0.14,7.9
rpg_maker_3,role_playing,ps2,2004,0.03,0.02,0.06,7.9
darkstalkers_chronicle:the_chaos_tower,fighting,psp,2004,0.13,0,0.15,7.9
baldurs_gate:dark_alliance_ii,role_playing,x,2004,0.19,0.06,0.26,7.9
kingdom_under_fire:the_crusaders,strategy,x,2004,0.24,0.07,0.32,7.9
manhunt,action,x,2004,0.14,0.04,0.19,7.9
psi_ops:the_mindgate_conspiracy,shooter,x,2004,0.13,0.04,0.17,7.9
sonic_mega_collection_plus,misc,x,2004,0.61,0.26,0.91,7.9
beyblade_g_revolution,action,gba,2004,0.15,0.05,0.2,7.8
fifa_soccer_2005,sports,gba,2004,0.06,0.02,0.08,7.8
need_for_speed:porsche_unleashed,racing,gba,2004,0.35,0.13,0.48,7.8
the_lord_of_the_rings:the_third_age,role_playing,gc,2004,0.22,0.06,0.29,7.8
the_spongebob_squarepants_movie,platform,gc,2004,0.73,0.19,0.94,7.8
crimson_tears,role_playing,ps2,2004,0.02,0.01,0.03,7.8
destruction_derby_arenas,racing,ps2,2004,0.06,0.05,0.13,7.8
eyetoy:antigrav,sports,ps2,2004,0.36,0.01,0.43,7.8
karaoke_revolution_volume_3,misc,ps2,2004,0.16,0.12,0.32,7.8
mobile_suit_gundam_seed:never_ending_tomorrow,shooter,ps2,2004,0.03,0.02,0.06,7.8
red_dead_revolver,shooter,ps2,2004,0.71,0.55,1.45,7.8
serious_sam:next_encounter,shooter,ps2,2004,0.04,0.03,0.07,7.8
silent_hill_4:the_room,action,ps2,2004,0.25,0.19,0.51,7.8
teenage_mutant_ninja_turtles_2:battle_nexus,action,ps2,2004,0.22,0.17,0.44,7.8
call_of_duty:finest_hour,shooter,x,2004,0.78,0.4,1.21,7.8
high_rollers_casino,misc,x,2004,0.1,0.03,0.13,7.8
mafia,action,x,2004,0.17,0.05,0.23,7.8
ncaa_march_madness_2005,sports,x,2004,0.21,0.06,0.28,7.8
pitfall:the_lost_expedition,platform,x,2004,0.05,0.01,0.07,7.8
tony_hawks_underground_2,sports,x,2004,0.48,0.24,0.75,7.8
madden_nfl_2005,sports,ds,2004,0.24,0,0.26,7.7
spider_man_2,action,gba,2004,0.76,0.28,1.06,7.7
port_royale_2,strategy,pc,2004,0,0.03,0.04,7.7
atelier_iris:eternal_mana,role_playing,ps2,2004,0.08,0.06,0.15,7.7
call_of_duty:finest_hour,shooter,ps2,2004,1.51,1.12,2.89,7.7
kuon,adventure,ps2,2004,0.01,0.01,0.02,7.7
resident_evil_outbreak_file_#2,action,ps2,2004,0.19,0.15,not_available,7.7
ufc:sudden_impact,fighting,ps2,2004,0.09,0.07,0.18,7.7
viewtiful_joe_2,action,ps2,2004,0.1,0.08,0.21,7.7
world_championship_poker,misc,ps2,2004,0.8,0.03,0.95,7.7
blitz:the_league,sports,x,2004,0.4,0.11,0.53,7.7
madden_nfl_2005,sports,gba,2004,0.28,0.1,0.39,7.6
thats_so_raven,adventure,gba,2004,0.54,0.2,0.76,7.6
doom_3,shooter,pc,2004,0.05,0.04,0.11,7.6
fifa_soccer_2005,sports,ps2,2004,0.58,2.48,3.7,7.6
mafia,action,ps2,2004,0.34,0.27,0.7,7.6
mlb_2005,sports,ps2,2004,0.44,0.35,0.9,7.6
samurai_western,action,ps2,2004,0.04,0.03,0.08,7.6
the_getaway:black_monday,action,ps2,2004,0.39,1.01,1.78,7.6
the_incredibles,action,ps2,2004,0.96,1.08,2.37,7.6
virtua_quest,role_playing,ps2,2004,0.01,0.01,0.02,7.6
guilty_gear_x2_#reload,fighting,x,2004,0.11,0.03,0.15,7.6
madden_nfl_2005,sports,x,2004,1.61,0.03,1.72,7.6
nba_live_2005,sports,x,2004,0.81,0.05,0.9,7.6
asphalt:urban_gt,racing,ds,2004,0.31,0.22,0.59,7.5
zoo_keeper,puzzle,ds,2004,0.1,0.01,0.17,7.5
classic_nes_series:dr._mario,puzzle,gba,2004,0.31,0.11,0.56,7.5
classic_nes_series:zelda_ii:the_adventure_of_link,adventure,gba,2004,0.37,0.14,0.7,7.5
battlefield_vietnam,shooter,pc,2004,0,0.02,0.03,7.5
american_chopper,racing,ps2,2004,0.35,0.01,0.42,7.5
espn_nba_2k5,sports,ps2,2004,1.26,0.12,1.59,7.5
guilty_gear_isuka,fighting,ps2,2004,0.05,0.04,0.1,7.5
cabelas_deer_hunt_2005_season,sports,x,2004,0.09,0.02,0.11,7.5
colin_mcrae_rally_2005,racing,x,2004,0.04,0.01,0.05,7.5
mechassault_2:lone_wolf,simulation,x,2004,0.27,0.08,0.36,7.5
prince_of_persia:warrior_within,action,x,2004,0.48,0.28,0.8,7.5
tiger_woods_pga_tour,sports,ds,2004,0.13,0,0.14,7.4
castle_shikigami_2,shooter,ps2,2004,0.01,0.01,0.02,7.4
suikoden_iv,role_playing,ps2,2004,0.17,0.13,0.66,7.4
james_bond_007:everything_or_nothing,shooter,x,2004,0.43,0.19,0.64,7.4
midway_arcade_treasures_2,misc,x,2004,0.24,0.05,0.31,7.4
silent_scope_complete,shooter,x,2004,0.07,0.02,0.1,7.4
harry_potter_and_the_prisoner_of_azkaban,action,gc,2004,0.29,0.08,0.38,7.3
mega_man_x:command_mission,role_playing,gc,2004,0.1,0.02,0.12,7.3
scaler,platform,gc,2004,0.03,0.01,0.04,7.3
world_of_warcraft,role_playing,pc,2004,0.09,6.22,6.31,7.3
digimon_rumble_arena_2,fighting,ps2,2004,0.05,0.04,0.09,7.3
killzone,shooter,ps2,2004,0.79,0.03,0.94,7.3
the_adventures_of_jimmy_neutron_boy_genius:attack_of_the_twonkies,action,ps2,2004,0.24,0.19,0.5,7.3
dynasty_warriors,action,psp,2004,0.18,0,0.51,7.3
conflict:vietnam,shooter,x,2004,0.17,0.05,0.22,7.3
csi:crime_scene_investigation,adventure,x,2004,0.09,0.03,0.12,7.3
thief:deadly_shadows,action,x,2004,0.13,0.04,0.17,7.3
battle_b_daman,action,gba,2004,0,0,0.01,7.2
serious_sam_advance,shooter,gba,2004,0.02,0.01,0.02,7.2
the_legend_of_zelda:four_swords_adventures,action,gc,2004,0.63,0.16,0.81,7.2
colin_mcrae_rally_04,racing,pc,2004,0,0.01,0.01,7.2
colin_mcrae_rally_2005,racing,pc,2004,0,0.01,0.02,7.2
harry_potter_and_the_prisoner_of_azkaban,action,pc,2004,0,0.03,0.04,7.2
athens_2004,sports,ps2,2004,0.13,0.1,0.27,7.2
backyard_baseball,sports,ps2,2004,0.24,0.19,0.49,7.2
burnout_3:takedown,racing,x,2004,0.84,0.43,1.31,7.2
goldeneye:rogue_agent,shooter,x,2004,0.34,0.13,0.49,7.2
lemony_snickets_a_series_of_unfortunate_events,platform,x,2004,0.09,0.03,0.12,7.2
grand_theft_auto,action,gba,2004,0.17,0.06,0.24,7.1
the_incredibles,action,gc,2004,0.65,0.17,0.84,7.1
graffiti_kingdom,role_playing,ps2,2004,0.01,0.01,0.03,7.1
mega_man_x:command_mission,role_playing,ps2,2004,0.09,0.07,0.18,7.1
neo_contra,shooter,ps2,2004,0.1,0.08,0.21,7.1
dance_dance_revolution_ultramix_2,simulation,x,2004,0.32,0.09,0.42,7.1
dragon_ball_z:supersonic_warriors,fighting,gba,2004,0.36,0.13,0.51,7
spyro_orange:the_cortex_conspiracy,action,gba,2004,0.41,0.15,0.57,7
airforce_delta_strike,simulation,ps2,2004,0.05,0.04,0.11,7
eyetoy_play_2,misc,ps2,2004,0.18,0.14,0.38,7
goldeneye:rogue_agent,shooter,ps2,2004,0.54,0.02,0.64,7
karaoke_revolution_volume_2,misc,ps2,2004,0.11,0.09,0.23,7
magna_carta:tears_of_blood,role_playing,ps2,2004,0.11,0.08,0.22,7
sega_superstars,misc,ps2,2004,0.08,0.06,0.17,7
seven_samurai_20xx,action,ps2,2004,0.04,0.03,0.08,7
galleon:islands_of_mystery,action,x,2004,0.02,0.01,0.03,7
powerdrome,racing,x,2004,0.01,0,0.01,7
shellshock:nam_67,shooter,x,2004,0.16,0.05,0.22,7
tenchu:return_from_darkness,action,x,2004,0.16,0.05,0.21,7
the_dukes_of_hazzard:return_of_the_general_lee,racing,x,2004,0.06,0.02,0.08,7
wrath_unleashed,strategy,x,2004,0.03,0.01,0.05,7
astro_boy,action,ps2,2004,0.04,0.03,0.09,6.9
catwoman,action,ps2,2004,0.08,0.06,0.17,6.9
king_of_fighters:maximum_impact,fighting,ps2,2004,0.13,0.1,0.26,6.9
syphon_filter:the_omega_strain,shooter,ps2,2004,0.37,0.29,0.76,6.9
the_guy_game,misc,ps2,2004,0.07,0.05,0.13,6.9
crash_bandicoot_purple:riptos_rampage,platform,gba,2004,0.46,0.17,0.64,6.8
texas_hold_em_poker,misc,gba,2004,0.44,0.16,0.61,6.8
yu_yu_hakusho:tournament_tactics,strategy,gba,2004,0.08,0.03,0.11,6.8
mc_groovz_dance_craze,misc,gc,2004,0.15,0.04,0.2,6.8
forgotten_realms:demon_stone,action,ps2,2004,0.1,0.08,0.2,6.8
strike_force_bowling,sports,ps2,2004,0.3,0.24,0.62,6.8
the_dukes_of_hazzard:return_of_the_general_lee,racing,ps2,2004,0.11,0.08,0.21,6.8
the_legend_of_heroes_ii:prophecy_of_the_moonlight_witch,role_playing,psp,2004,0.03,0,0.14,6.8
headhunter:redemption,action,x,2004,0.02,0,0.02,6.8
ridge_racer_ds,racing,ds,2004,0.14,0,0.15,6.7
army_men:sarges_war,shooter,gc,2004,0.12,0.03,0.15,6.7
goldeneye:rogue_agent,shooter,gc,2004,0.28,0.07,0.36,6.7
nba_live_2005,sports,gc,2004,0.35,0.09,0.45,6.7
shrek_2,platform,gc,2004,0.73,0.26,1.02,6.7
headhunter:redemption,action,ps2,2004,0.02,0.01,0.04,6.7
world_championship_pool_2004,sports,ps2,2004,0.02,0.02,0.05,6.7
yoshi_topsy_turvy,platform,gba,2004,0.25,0.09,0.65,6.6
amazing_island,strategy,gc,2004,0.04,0.01,0.06,6.6
ford_racing_3,racing,ps2,2004,0.13,0.1,0.26,6.6
baldurs_gate:dark_alliance,role_playing,gba,2004,0.02,0.01,0.03,6.5
corvette,racing,ps2,2004,0.65,0.51,1.33,6.5
shark_tale,action,ps2,2004,0.37,0.29,0.75,6.5
shining_tears,role_playing,ps2,2004,0.05,0.04,0.09,6.5
forgotten_realms:demon_stone,action,x,2004,0.06,0.02,0.09,6.5
nfl_street_2,sports,x,2004,0.36,0.11,0.48,6.5
the_urbz:sims_in_the_city,simulation,x,2004,0.22,0.11,0.34,6.5
uefa_euro_2004:portugal,sports,ps2,2004,0.07,0.05,0.14,6.4
crash_n_burn,racing,x,2004,0.07,0.02,0.09,6.4
leisure_suit_larry:magna_cum_laude,adventure,x,2004,0.12,0.04,0.17,6.4
street_fighter_anniversary_collection,fighting,x,2004,0.11,0.03,0.15,6.4
dogz,simulation,gba,2004,0.45,0.17,0.63,6.3
van_helsing,action,gba,2004,0.07,0.03,0.1,6.3
get_on_da_mic,misc,ps2,2004,0.07,0.06,0.15,6.3
leisure_suit_larry:magna_cum_laude,adventure,ps2,2004,0.17,0.13,0.34,6.3
tom_clancys_ghost_recon:jungle_storm,shooter,ps2,2004,0.57,0.44,1.16,6.3
tom_clancys_splinter_cell:pandora_tomorrow,action,gba,2004,0.05,0.02,0.06,6.2
power_rangers:dino_thunder,action,ps2,2004,0.35,0.27,0.71,6.2
hot_wheels:stunt_track_challenge,racing,x,2004,0.08,0.02,0.1,6.2
nhl_2005,sports,x,2004,0.12,0.03,0.16,6.2
catwoman,action,gc,2004,0.05,0.01,0.07,6.1
showdown:legends_of_wrestling,fighting,ps2,2004,0.15,0.11,0.3,6.1
shadow_ops:red_mercury,shooter,x,2004,0.11,0.03,0.15,6.1
donkey_konga_2,misc,gc,2004,0.3,0.08,0.39,6
future_tactics:the_uprising,strategy,ps2,2004,0.03,0.03,0.07,6
tom_clancys_ghost_recon_2,shooter,ps2,2004,0.64,0.34,1.08,6
world_tour_soccer_2006,sports,ps2,2004,0.08,0.06,0.17,6
wrath_unleashed,strategy,ps2,2004,0.04,0.03,0.07,6
alias,action,x,2004,0.04,0.01,0.05,6
the_guy_game,misc,x,2004,0.05,0.02,0.07,6
pokemon_dash,racing,ds,2004,0.21,0.14,0.77,5.9
american_chopper,racing,x,2004,0.11,0.03,0.15,5.9
bad_boys:miami_takedown,shooter,x,2004,0.14,0.04,0.18,5.9
dragon_ball_z:budokai_2,fighting,gc,2004,0.21,0.06,0.27,5.8
ape_escape_academy,misc,psp,2004,0.13,0.15,0.33,5.8
lemony_snickets_a_series_of_unfortunate_events,platform,ps2,2004,0.31,0.24,0.64,5.7
nhl_2005,sports,gc,2004,0.05,0.01,0.07,5.6
teenage_mutant_ninja_turtles_2:battle_nexus,action,x,2004,0.1,0.03,0.13,5.6
virtua_quest,role_playing,gc,2004,0.01,0,0.01,5.5
driv3r,racing,ps2,2004,0.6,0.47,1.23,5.5
fallout:brotherhood_of_steel,role_playing,x,2004,0.04,0.01,0.05,5.5
mtv_music_generator_3:this_is_the_remix,misc,x,2004,0.06,0.02,0.08,5.4
unreal_ii:the_awakening,shooter,x,2004,0.17,0.04,0.21,5.3
rocky:legends,action,x,2004,0.07,0.02,0.1,5.2
rollercoaster_tycoon_3,strategy,pc,2004,0.01,0.22,0.27,5.1
metal_slug_3,shooter,x,2004,0.08,0.02,0.1,5.1
spider_man_2,action,ds,2004,0.41,0.02,0.5,5
lizzie_mcguire_2:lizzie_diaries,action,gba,2004,0.6,0.22,0.83,5
wings_of_war,simulation,x,2004,0.05,0.01,0.06,5
mario_pinball_land,misc,gba,2004,0.5,0.18,0.69,4.9
classic_nes_series:donkey_kong,platform,gba,2004,0.4,0.15,0.73,4.8
capcom_fighting_evolution,fighting,ps2,2004,0.1,0.08,0.2,4.8
trigger_man,shooter,ps2,2004,0.08,0.06,0.16,4.8
the_polar_express,adventure,gc,2004,0.08,0.02,0.11,4.7
backyard_wrestling_2:there_goes_the_neighborhood,fighting,ps2,2004,0.14,0.11,0.28,4.7
driv3r,racing,x,2004,0.36,0.38,0.76,4.7
fight_clu,fighting,x,2004,0.08,0.02,0.11,4.7
teenage_mutant_ninja_turtles_2:battle_nexus,action,gc,2004,0.15,0.04,0.19,4.6
catwoman,action,x,2004,0.04,0.01,not_available,4.6
tiger_woods_pga_tour_2005,sports,pc,2004,0,0.01,0.01,4.5
knights_apprentice:memoricks_adventures,action,x,2004,0.02,0,0.02,4.5
fight_clu,fighting,ps2,2004,0.09,0.07,0.18,4.4
atari_anthology,misc,ps2,2004,0.33,0.01,0.4,4.3
the_polar_express,adventure,ps2,2004,0.11,0.09,0.23,4.3
vietcong:purple_haze,shooter,ps2,2004,0.09,0.07,0.18,4.3
tron_2.0:killer_app,action,x,2004,0.04,0.01,0.06,4.3
arc_the_lad:end_of_darkness,role_playing,ps2,2004,0.03,0.02,0.06,4.2
fallout:brotherhood_of_steel,role_playing,ps2,2004,0.03,0.03,0.07,4.1
star_trek:shattered_universe,simulation,x,2004,0.03,0.01,0.04,4
ping_pals,misc,ds,2004,0.1,0,0.11,3.9
tom_clancys_rainbow_six:critical_hour,shooter,x,2004,0.04,0.01,0.06,3.6
star_wars:battlefront,shooter,pc,2004,0.07,0.14,0.23,3.5
bad_boys:miami_takedown,shooter,ps2,2004,0.56,0.44,1.15,3.4
mcfarlane's_evil_prophecy,action,ps2,2004,0.03,0.03,0.07,3.2
fear_factor:unleashed,action,gba,2004,0.1,0.04,0.14,3
bad_boys:miami_takedown,shooter,gc,2004,0.03,0.01,0.05,2
breath_of_fire_iii,role_playing,psp,2005,0,0.02,0.03,9.7
resident_evil_4,action,gc,2005,0.98,0.42,1.69,9.4
dr._mario_/_puzzle_league,puzzle,gba,2005,0.12,0.04,0.33,9.3
nhl_06,sports,gc,2005,0.06,0.02,0.08,9.3
tak:the_great_juju_challenge,platform,gc,2005,0.12,0.03,0.15,9.3
metal_gear_solid_3:subsistence,action,ps2,2005,0.34,0.01,0.55,9.3
shrek_superslam,action,x,2005,0.07,0.02,0.09,9.3
phoenix_wright:ace_attorney,adventure,ds,2005,0.44,0.05,0.92,9.2
rebelstar:tactical_command,strategy,gba,2005,0.04,0.01,0.05,9.2
college_hoops_2k6,sports,x,2005,0.07,0.02,0.1,9.2
mega_man_anniversary_collection,platform,x,2005,0.1,0.03,0.13,9.2
total_overdose:a_gunslingers_tale_in_mexico,shooter,x,2005,0.02,0.01,0.02,9.2
worms_4:mayhem,strategy,x,2005,0.03,0.01,0.04,9.2
mega_man_zero_4,platform,gba,2005,0.08,0.03,0.11,9.1
need_for_speed:most_wanted,racing,gc,2005,0.43,0.11,0.56,9.1
timesplitters:future_perfect,shooter,gc,2005,0.06,0.02,0.08,9.1
dynasty_warriors_5:xtreme_legends,action,ps2,2005,0.11,0.08,0.57,9.1
ncaa_march_madness_06,sports,ps2,2005,0.45,0.02,0.53,9.1
need_for_speed:most_wanted,racing,ps2,2005,2.03,1.79,4.37,9.1
nhra_championship_drag_racing,racing,ps2,2005,0.12,0.09,0.24,9.1
radiata_stories,role_playing,ps2,2005,0.18,0.14,0.65,9.1
shadow_of_the_colossus,action,ps2,2005,0.78,0.03,1.14,9.1
timesplitters:future_perfect,shooter,ps2,2005,0.12,0.09,0.24,9.1
juiced,racing,x,2005,0.13,0.04,0.18,9.1
oddworld:strangers_wrath,adventure,x,2005,0.19,0.06,0.26,9.1
the_suffering:ties_that_bind,action,x,2005,0.07,0.02,0.09,9.1
advance_wars:dual_strike,strategy,ds,2005,0.3,0.02,0.39,9
dance_dance_revolution_extreme_2,simulation,ps2,2005,0.95,0.04,1.14,9
devil_may_cry_3:dantes_awakening,action,ps2,2005,0.99,0.63,2.09,9
fight_night_round_2,fighting,ps2,2005,0.72,0.03,0.87,9
in_the_groove,misc,ps2,2005,0.04,0.03,0.07,9
kingdom_hearts_ii,role_playing,ps2,2005,2.2,0.58,4.33,9
mlb_2006,sports,ps2,2005,0.33,0.01,0.4,9
shrek_superslam,action,ps2,2005,0.24,0.19,0.5,9
star_wars:battlefront_ii,shooter,ps2,2005,2.18,1.02,3.59,9
total_overdose:a_gunslingers_tale_in_mexico,shooter,ps2,2005,0.04,0.04,0.09,9
psychonauts,platform,x,2005,0.09,0.03,0.12,9
tom_clancys_splinter_cell:chaos_theory,action,x,2005,0.68,0.38,1.11,9
fire_emblem:path_of_radiance,action,gc,2005,0.29,0.08,0.54,8.9
harvest_moon:magical_melody,simulation,gc,2005,0.19,0.05,0.24,8.9
mortal_kombat:deception,fighting,gc,2005,0.09,0.02,0.11,8.9
grand_theft_auto:san_andreas,action,pc,2005,0,0.93,0.97,8.9
armored_core:last_raven,simulation,ps2,2005,0.05,0.04,0.18,8.9
cabelas_outdoor_adventures_(2006),sports,ps2,2005,0.17,0.14,0.35,8.9
disney's_chicken_little,platform,ps2,2005,0.32,0.25,0.65,8.9
fatal_frame_iii:the_tormented,action,ps2,2005,0.04,0.03,0.08,8.9
god_of_war,action,ps2,2005,2.71,1.29,4.45,8.9
musashi:samurai_legend,role_playing,ps2,2005,0.07,0.06,0.15,8.9
ratchet:deadlocked,shooter,ps2,2005,0.85,0.03,1.24,8.9
resident_evil_4,action,ps2,2005,2.08,0.83,3.62,8.9
sniper_elite,shooter,ps2,2005,0.1,0.07,0.19,8.9
we_love_katamari,puzzle,ps2,2005,0.26,0.2,0.52,8.9
nba_street_v3,sports,x,2005,0.28,0.03,0.32,8.9
star_wars:battlefront_ii,shooter,x,2005,1.22,0.39,1.67,8.9
star_wars:republic_commando,shooter,x,2005,0.48,0.17,0.67,8.9
timesplitters:future_perfect,shooter,x,2005,0.12,0.03,0.16,8.9
danny_phantom:the_ultimate_enemy,action,gba,2005,0.16,0.06,0.22,8.8
battalion_wars,strategy,gc,2005,0.25,0.07,0.4,8.8
cabelas_outdoor_adventures,sports,gc,2005,0.03,0.01,0.03,8.8
true_crime:new_york_city,action,gc,2005,0.13,0.03,0.17,8.8
guild_wars_trilogy,role_playing,pc,2005,0,0.04,0.05,8.8
star_wars:battlefront_ii,shooter,pc,2005,0.02,0.13,0.17,8.8
burnout_revenge,racing,ps2,2005,0.75,0.03,0.9,8.8
champions:return_to_arms,role_playing,ps2,2005,0.32,0.25,0.65,8.8
delta_force:black_hawk_down,shooter,ps2,2005,0.22,0.17,not_available,8.8
dynasty_warriors_5,action,ps2,2005,0.24,0.18,1.39,8.8
haunting_ground,action,ps2,2005,0.03,0.03,0.07,8.8
neogeo_battle_coliseum,fighting,ps2,2005,0.16,0.13,0.33,8.8
predator:concrete_jungle,action,ps2,2005,0.1,0.07,0.2,8.8
sly_3:honor_among_thieves,platform,ps2,2005,0.69,0.03,0.83,8.8
socom_3:u.s._navy_seals,shooter,ps2,2005,1.22,0.34,1.69,8.8
the_king_of_fighters_02/03,fighting,ps2,2005,0.03,0.03,0.07,8.8
ys:the_ark_of_napishtim,role_playing,ps2,2005,0.07,0.05,0.13,8.8
digimon_world_4,role_playing,x,2005,0.02,0.01,0.03,8.8
fight_night_round_2,fighting,x,2005,0.42,0.16,0.6,8.8
from_russia_with_love,action,x,2005,0.15,0.04,0.2,8.8
need_for_speed:most_wanted,racing,x,2005,0.53,0.46,1.04,8.8
spartan:total_warrior,action,x,2005,0.1,0.03,0.13,8.8
tony_hawks_american_sk8land,sports,ds,2005,0.19,0,0.21,8.7
trauma_center:under_the_knife,simulation,ds,2005,0.3,0.01,not_available,8.7
mvp_baseball_2005,sports,gc,2005,0.25,0.07,0.33,8.7
super_mario_strikers,sports,gc,2005,0.98,0.38,1.61,8.7
fable:the_lost_chapters,role_playing,pc,2005,0.01,0.05,0.07,8.7
star_wars:republic_commando,shooter,pc,2005,0,0.04,0.05,8.7
guitar_hero,misc,ps2,2005,1.67,0.61,2.38,8.7
gun,shooter,ps2,2005,0.98,0.04,1.17,8.7
kao_the_kangaroo_round_2,platform,ps2,2005,0.01,0.01,0.02,8.7
naruto:ultimate_ninja_3,fighting,ps2,2005,0.36,0.01,0.44,8.7
